OTUID,Kingdom,Phylum,Order,Class,Family,Genus,Species
b96db33ef8ddada4cffeeba55544dca3,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Chloroflexaceae,D_5__Chloronema,
b96ea0d3eaa1a062c1e8411c138f7e28,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,,,
b971c5c9e0220739af963e9a5eff4db2,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__S-BQ2-57soilgroup,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
b981ccb1bc25975d6c0d0cec035d076e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Chromatiales,D_4__Chromatiaceae,D_5__uncultured,D_6__unculturedgammaproteobacterium
b995d64aa7f1f69cb1edaa0d4c9a58b5,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,,,
b997bf03dd8cdf9748a242f1432eaa21,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micropepsales,D_4__Micropepsaceae,D_5__uncultured,D_6__metagenome
b99a4d2c3620448fcb2d9cbc77dd2b8e,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__NB1-j,D_4__unculturedsoilbacterium,D_5__unculturedsoilbacterium,D_6__unculturedsoilbacterium
b99ad5a36b92188dc31a0e4411d09d85,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Beggiatoales,D_4__Beggiatoaceae,D_5__uncultured,D_6__unculturedproteobacterium
b99c9914e2a48c87ebb509bdf2e97d70,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,,,,
b99cea92d6e2c9c5db0fe013425b1217,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__Bdellovibrio,D_6__unculturedbacterium
b9ac3b0bde9c7072822fc239546d963f,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Bacillaceae,D_5__Bacillus,
b9b1d9198a6e9c3fc041f993622e45e9,D_0__Bacteria,D_1__Fibrobacteres,D_2__Fibrobacteria,D_3__Fibrobacterales,D_4__possiblefamily01,D_5__unculturedbacterium,D_6__unculturedbacterium
b9b8013ce6420cbc559ad06b09208ba9,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,D_4__A4b,D_5__unculturedbacterium,D_6__unculturedbacterium
b9b87762a2707611d6d8522c198f8017,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__Marvinbryantia,
b9bb46614f5d445cd0c1f2da5b8373e4,D_0__Bacteria,,,,,,
b9c1a528fdd781d61aa755603a5d9c4a,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__unculturedbacterium,D_6__unculturedbacterium
b9c4f59a4dbb5f552e751ba392f7d313,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,D_5__uncultured,D_6__unculturedbacterium
b9c9c6acfa8255f15a6262bce7f6d019,D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__CandidatusFalkowbacteria,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
b9cba51e5d903217cea61868fcf15a1d,D_0__Bacteria,D_1__Cloacimonetes,D_2__Cloacimonadia,D_3__Cloacimonadales,D_4__Cloacimonadaceae,D_5__unculturedbacterium,D_6__unculturedbacterium
b9cd641fd427c278b2ae29a9edfbc3fd,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Methylomonas,
b9d297c82c3e3c88faf9c55c49faeef0,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__RBG-13-54-9,D_4__unculturedprokaryote,D_5__unculturedprokaryote,D_6__unculturedprokaryote
b9d2dddfb7ae2c7ce4d5320a7193892b,D_0__Bacteria,D_1__Planctomycetes,D_2__Pla4lineage,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
b9d3d82762202ac4fd535940dbf16fa7,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,D_5__unculturedorganism,D_6__unculturedorganism
b9d58b2812160e404107d03f4504c2d2,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,,,
b9de19dced71b6200ab2f02d865324d1,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__unculturedbacterium,D_6__unculturedbacterium
b9e9c9f87efbd18158398557fd6af4fc,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Volvoxcarterif.nagariensis,D_5__Volvoxcarterif.nagariensis,D_6__Volvoxcarterif.nagariensis
b9ea7eb3b2303644436e94e87da35ca1,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__uncultureddeltaproteobacterium,D_6__uncultureddeltaproteobacterium
b9edb9ac25fa649dbfa8deb6148d5b19,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Magnetospirillaceae,D_5__unculturedRhodospirillaceaebacterium,D_6__unculturedRhodospirillaceaebacterium
b9ef972da2254243b6bb90255d455963,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__unculturedbacterium,D_6__unculturedbacterium
b9f1c660bc5bec717e2635b3691ba76c,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
b9f467432d144243050c904f389e266d,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,D_4__A4b,D_5__unculturedbacterium,D_6__unculturedbacterium
b9f55d4e38a3e3e6a96236aa9c5736b0,D_0__Bacteria,D_1__Proteobacteria,,,,,
b9f699443178c01599d028989919f882,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Lacibacter,D_6__unculturedChitinophagaceaebacterium
b9f7a564f13dd82ca5d054e975170fce,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Anaerolinea,
ba1a8950cad1a0ef60bca651edb47aee,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,D_5__uncultured,D_6__wastewatermetagenome
ba1ac65827009a54d7614771e26f2e52,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__CandidatusMoranbacteria,,,
ba1e3f0141c4d62b33ce0f4aab67e09e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae1,D_5__Clostridiumsensustricto2,
ba27514f12d91167e21d0ffbb8684350,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__BacteroidetesBD2-2,,
ba2d9ec504b3309fbc098a480f301756,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,,
ba34c627b2a8d98c17f7b82097bfce3f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Paludibacteraceae,D_5__Paludibacter,
ba383508acde004fe18d336b003991c3,D_0__Bacteria,D_1__Cloacimonetes,D_2__Cloacimonadia,D_3__Cloacimonadales,D_4__Cloacimonadaceae,,
ba38bf2f502e95daba7ef8c10ca230ba,D_0__Bacteria,D_1__Latescibacteria,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba3f81ef04d3349f2c9122a8ac2695f3,D_0__Bacteria,D_1__Zixibacteria,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba40d2618d5e902cc96e0d9257e81cbe,D_0__Bacteria,D_1__FBP,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba4925d004f3d04ff0ce5630dfe7e02d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Muribaculaceae,D_5__unculturedbacterium,D_6__unculturedbacterium
ba4a79fa17b2c4a983048293b373f2af,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__unculturedcrenarchaeote,D_4__unculturedcrenarchaeote,D_5__unculturedcrenarchaeote,D_6__unculturedcrenarchaeote
ba56bd5421aaf08c2063785da0f71f4d,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__unculturedeuryarchaeote,D_4__unculturedeuryarchaeote,D_5__unculturedeuryarchaeote,D_6__unculturedeuryarchaeote
ba687f68adcedccff45b75ef323bf13b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,D_5__Tissierella,
ba69b8ab8a667d87dc5e1f4ac1fe9f9a,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXIII,D_5__FamilyXIIIAD3011group,
ba6ad1889833bd2c3183850fadf80953,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__uncultured,D_6__unculturedalphaproteobacterium
ba6c0db2da193af2d3ee01519f930249,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba6c7a3731137aeae861ac0dd2b79cef,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Pseudanabaenales,D_4__Pseudanabaenaceae,D_5__PseudanabaenaPCC-7429,
ba71ed72258849365273fc3992b7087d,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__C86,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba7619f2d229b8e5569cc88724cc207e,D_0__Bacteria,D_1__Latescibacteria,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba773e4c10fe4c6f7bc2f755e3b63b03,D_0__Bacteria,D_1__Elusimicrobia,D_2__LineageIIb,,,,
ba7adf39bc964d2f52e6dbd1cfefc7f3,D_0__Bacteria,D_1__Tenericutes,D_2__Mollicutes,D_3__MollicutesRF39,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba7be2e01e0eb67e3a8c856f043748cc,D_0__Bacteria,,,,,,
ba839092ab41af50062ff8b5eb876151,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__archaeonGW2011_AR13,D_4__archaeonGW2011_AR13,D_5__archaeonGW2011_AR13,D_6__archaeonGW2011_AR13
ba87b9222210e25459cdf70de0e2bfad,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Phycisphaerales,D_4__Phycisphaeraceae,D_5__SM1A02,D_6__unculturedbacterium
ba8f6b576295cab3f871f34ebc59f046,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup6,,,,
ba97230c4a93ae2117ac0f3041448697,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__SB-5,D_5__unculturedBacteroidetesbacterium,D_6__unculturedBacteroidetesbacterium
ba9962ef3260d7a2ff68e88c0bfb88dc,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ba9f01c3d6ca063d4cf5b14823871051,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__uncultured,D_6__unculturedsoilbacterium
baa25124fecf36e993eb489201f3b89a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Rickettsiaceae,D_5__uncultured,
baa5349aa17d27063998e1acff9607c6,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__Acanthamoebasp.,D_6__Acanthamoebasp.
baa9b5179276c557920f2bf3f32f8e8a,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__Bdellovibrio,D_6__unculturedbacterium
baab30c725371bcfab4b201a29a47266,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylococcaceae,D_5__Methylocaldum,
bab8c90cbc70196417e2fb4bbae6f16b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,,
bab948045afa96be96e991bdcffad6a7,D_0__Bacteria,D_1__Proteobacteria,,,,,
babd121a7bf340de3688281bc97f1c98,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,,,
babd4e91d9a171ffce6cdbf786fc4feb,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Kryptoniales,D_4__BSV26,D_5__unculturedbacterium,D_6__unculturedbacterium
babe12231a96c828ad12034473c36019,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cardiobacteriales,D_4__Wohlfahrtiimonadaceae,D_5__Koukoulia,D_6__unculturedbacterium
bac61562599c660a9136638f8fa33e2e,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__unculturedeuryarchaeote,D_4__unculturedeuryarchaeote,D_5__unculturedeuryarchaeote,D_6__unculturedeuryarchaeote
bac68f09c6ab2821a3835ca0937d364e,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__unculturedarchaeon,D_4__unculturedarchaeon,D_5__unculturedarchaeon,D_6__unculturedarchaeon
bacd205014d143489680423fcc812204,D_0__Bacteria,D_1__Proteobacteria,,,,,
bad02fb4b97f30182ffe6e934f54ad5f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__CCD24,,,
bad23d20ea1341f1978a04feb4a4c2d8,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__DeltaproteobacteriaIncertaeSedis,D_4__Syntrophorhabdaceae,D_5__Syntrophorhabdus,D_6__unculturedbacterium
bad5c0fb3d0b9e5ec3eb475dbec60629,D_0__Bacteria,D_1__Chlamydiae,D_2__LD1-PA32,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
bad7035210e79fbbc6eab3af536e8a15,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Ruminiclostridium,D_6__unculturedFirmicutesbacterium
bad8988cc80d5b3edf38fd0376bc86b1,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfobacterales,D_4__Desulfobulbaceae,D_5__Desulfocapsa,
badd128bba82c412b99cd2ead5a7d613,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__VHS-B3-70,D_5__unculturedbacterium,D_6__unculturedbacterium
badda74920c6f8fa240ea9492aa826e9,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__Kiritimatiellales,D_4__Kiritimatiellaceae,D_5__MSBL3,D_6__unculturedbacterium
bae6fac7cf694315beebde0b7cf26c30,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,D_5__uncultured,D_6__unculturedGemmatimonadetesbacterium
bae9c267570038a20e968d27babd0381,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__uncultured,
baf1c5293a41ec21f483138c2ca5e6ba,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup22,,,,
baf4da9b96cb381349ea27b874daa10b,D_0__Bacteria,D_1__WS1,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
baf5faf6ce2c8c0fc33c159cf5b82954,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__Oligoflexaceae,D_5__uncultured,D_6__unculturedbacterium
baf86afd18354812848f575d57e92504,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Pseudendocloniumakinetum,D_5__Pseudendocloniumakinetum,D_6__Pseudendocloniumakinetum
bafe42d898df5acb6cbecdd7c3e2f544,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Thermoanaerobacterales,D_4__Thermoanaerobacteraceae,D_5__Carboxydothermus,
bb0041ad4b22e29db0bc40eaadb33409,D_0__Bacteria,D_1__Elusimicrobia,D_2__Endomicrobia,D_3__Endomicrobiales,D_4__Endomicrobiaceae,D_5__CandidatusEndomicrobium,D_6__unculturedbacterium
bb082ec614173059a653ad39fac91d45,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Hydrogenoanaerobacterium,D_6__Hydrogenoanaerobacteriumsaccharovorans
bb0d0f29b708a6deff168337e51ab1ca,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__Omnitrophia,D_3__Omnitrophales,D_4__Omnitrophaceae,D_5__CandidatusOmnitrophus,D_6__unculturedbacterium
bb104829c20267c00f8213e464c1d2d8,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophaceae,D_5__Smithella,
bb18ef0eeba40b94f68f3c6f9072aff0,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophaceae,D_5__Desulfobacca,D_6__unculturedbacterium
bb227340e31583af7475767fd51bbf35,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Planctomycetales,D_4__uncultured,D_5__unculturedPlanctomycessp.,D_6__unculturedPlanctomycessp.
bb4745d4d71e815272798b5f29f3c19d,D_0__Bacteria,D_1__Margulisbacteria,,,,,
bb4a02fde799e6ba327b6dde0545ac5f,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__RuminococcaceaeUCG-014,
bb4aba0c807178fda6dd27812705ecef,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__Mesostigmaviride,D_6__Mesostigmaviride
bb5009f96b3f5707cd147230899d86b3,D_0__Bacteria,D_1__Margulisbacteria,D_2__microbialmatmetagenome,D_3__microbialmatmetagenome,D_4__microbialmatmetagenome,D_5__microbialmatmetagenome,D_6__microbialmatmetagenome
bb5618f2baf794b3ce065cd3d5f2f5ce,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Marinifilaceae,D_5__uncultured,D_6__BacteroidetesbacteriumGWF2_35_48
bb5adfc4b77acdb9f431a1ccdc00004f,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,D_6__unculturedsoilbacterium
bb609547a1e02022a8f3b50bf46954da,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,
bb67312feb76269181ed9d8de3805227,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales,D_4__uncultured,D_5__unculturedmicroorganism,D_6__unculturedmicroorganism
bb6a4a373040fbc32c2af7eba77b03c1,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,,
bb707286826e32199f832caa6199e7ae,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Kryptoniales,D_4__BSV26,D_5__unculturedChlorobibacterium,D_6__unculturedChlorobibacterium
bb773778c83d0053e0b331c0d66c387e,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfuromonadales,D_4__Geobacteraceae,D_5__Geobacter,
bb7860bf2a753337742e2d29c23d60f6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__CCD24,D_4__metagenome,D_5__metagenome,D_6__metagenome
bb78f8c06a2d9b18f516161d403e964a,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Verrucomicrobiales,D_4__Verrucomicrobiaceae,D_5__uncultured,D_6__metagenome
bb7e5c6df18c100b97f890fc35eb2911,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Enterobacteriales,D_4__Enterobacteriaceae,D_5__Proteus,
bb7f9d40cdd01df6ea86864a7256cbfb,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,,,
bb80b11e4e32132eea6f2c65e3828753,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__GWE2-31-10,
bb8ee79ee83768b630637a31cae2a59e,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,D_4__A4b,,
bb8fc2e2eb47160c890303a8e355d02a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__SB-5,D_5__unculturedbacterium,D_6__unculturedbacterium
bb920f6fac2782939375371d8c270823,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Planctomycetales,D_4__Gimesiaceae,D_5__uncultured,D_6__unculturedbacterium
bb95a30129bef423f51662ec459b82fe,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae1,D_5__Clostridiumsensustricto1,D_6__unculturedEubacteriumsp.
bb960910ce919b233a25b2110671b451,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Kryptoniales,D_4__MSB-3C8,D_5__unculturedbacterium,D_6__unculturedbacterium
bb9668764e327c5ffe86d5afe2bceaf1,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae1,D_5__Oxobacter,D_6__unculturedbacterium
bb96e3e3f200a460ee47743aadb619f8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__uncultured,D_5__metagenome,D_6__metagenome
bb9d346a14da48a8bd4947c3465b0b0c,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,,
bba352959ed4c2694f9a3b10bfe6336c,D_0__Archaea,D_1__Asgardaeota,D_2__Lokiarchaeia,D_3__unculturedcrenarchaeote,D_4__unculturedcrenarchaeote,D_5__unculturedcrenarchaeote,D_6__unculturedcrenarchaeote
bbaefa51d5695f29d2a51d2e370e0e76,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Vampirovibrionales,D_4__metagenome,D_5__metagenome,D_6__metagenome
bbb598dd8915167c0eb5136eefe3eb14,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Muribaculaceae,D_5__unculturedbacterium,D_6__unculturedbacterium
bbb913aa6cb1d665aa28a53537578d72,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__mle1-8,,,
bbba52411e6dd8ab6aefb3de48277524,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__SJA-28,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
bbbc4de425aad98133a1affdf84b2fd0,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__RBG-13-54-9,,,
bbbd0ff046dc54c5313bb7dd365de638,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__env.OPS17,,
bbbec023e8624c8789750598efaf989e,Unassigned,,,,,,
bbbf58b3712323be42d31423b4e3d09e,D_0__Bacteria,D_1__Schekmanbacteria,,,,,
bbbfc265efb8179be88c23d4827cd027,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__unculturedRickettsialesbacterium,D_6__unculturedRickettsialesbacterium
bbd3e3842df7b9aea6cf5c332f5c3a9e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingorhabdus,
bbdf917c3f2bce11b258bc81af157cd3,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__archaeonGW2011_AR15,D_4__archaeonGW2011_AR15,D_5__archaeonGW2011_AR15,D_6__archaeonGW2011_AR15
bbdfa1a79afe731a42e909ea6631b638,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,D_5__unculturedbacterium,D_6__unculturedbacterium
bbea0a9d3694c203c1352fc51d0956d9,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Caulobacteraceae,D_5__Asticcacaulis,
bbeabf7bca3c50878e0d0ce889fbedc8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,
bbee2ff04a9f8f331206e882b9ef9f45,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Hyphomonadaceae,D_5__SWB02,
bbf2cbf6f246e8657118af24211afd6a,D_0__Bacteria,D_1__Nitrospirae,D_2__4-29-1,D_3__unculturedNitrospirasp.,D_4__unculturedNitrospirasp.,D_5__unculturedNitrospirasp.,D_6__unculturedNitrospirasp.
bc05437346a5a0a4a3b5c5f6d4bb94ba,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__unculturedorganism,D_6__unculturedorganism
bc08ef3540b8d5e7c793012df0700f60,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,,,
bc166ab73f87cc3ae44b630ac7220d28,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Kryptoniales,D_4__BSV26,D_5__IgnavibacteriabacteriumRIFCSPLOWO2_12_FULL_56_21,D_6__IgnavibacteriabacteriumRIFCSPLOWO2_12_FULL_56_21
